stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
55148,900278,BRIARCLIFF RD NE @ RANDOLPH RD NE,0 BRIARCLIFF RD NE & RANDOLPH RD NE,33.849732,-84.258653,,,,,,0
55152,900503,FLOWERS RD S @ UNIVERSITY CIR E,,33.870988,-84.259757,,,,,,0
55158,900505,LAVISTA RD @ 3850,,33.84293,-84.258909,,,,,,0
55160,900506,HENDERSON MILL RD@MIDVALE RD,0 HENDERSON MILL & MIDVALE,33.861038,-84.251534,,,,,,0
55162,900511,HENDERSON MILL RD@GLENROSE DR,0 HENDERSON MILL & GLENROSE,33.862308,-84.251358,,,,,,0
55168,900514,NORTHLAKE PKWY @ LAVISTA RD,0 NORTHLAKE PKY & LAVISTA RD,33.847029,-84.244669,,,,,,0
55172,900508,LAVISTA RD @ RANCHWOOD DR,0 LAVISTA RD & RANCHWOOD DR NE,33.846488,-84.251636,,,,,,0
55174,900509,HENDERSON MILL RD@GLENROSE DR,0 HENDERSON MILL & GLENROSE,33.862304,-84.25164,,,,,,0
55190,900544,HENDERSON MILL RD@KINGS ARMS DR,0 HENDERSON MILL & KINGS ARMS,33.856237,-84.257245,,,,,,0
55192,900545,HENDERSON MILL RD@LESLIE DR,0 HENDERSON MILL & LESLIE,33.857439,-84.255253,,,,,,0
55194,900546,HENDERSON MILL RD@HENDERSON CREEK,0 HENDERSON MILL & HENDERSON CREEK,33.863127,-84.251557,,,,,,0
55196,900306,FLOWERS RD S @ 3155,,33.8719,-84.25772,,,,,,0
55200,900308,FLOWERS RD S @ 2945,,33.87189,-84.268326,,,,,,0
55202,900309,FLOWERS RD@3155,,33.871313,-84.25869,,,,,,0
55204,900295,NORTHLAKE PKWY @ 3421,3421 NORTHLAKE PKY NE,33.851166,-84.247419,,,,,,0
55206,900296,NORTHLAKE PKY @ NORTHLAKE CENTER DR,0 NORTHLAKE PKY & NORTHLAKE CENTER DR,33.851012,-84.244916,,,,,,0
55208,900297,HENDERSON MILL RD@AMBLEWOOD CT,0 HENDERSON MILL & AMBLEWOOD,33.854805,-84.259127,,,,,,0
56002,900311,LAWRENCEVILLE HWY @ SHADY LN,0 LAWRENCEVILLE & SHADY,33.84771,-84.227402,,,,,,0
56004,900312,LAWRENCEVILLE HWY @ 3591,,33.845242,-84.230797,,,,,,0
56006,900313,LAWRENCEVILLE HWY @ WOODBRIAR CIR,3602 LAWRENCEVILLE HWY & WOODBRIAR CIR,33.844728,-84.231306,,,,,,0
56008,900314,IDLEWOOD RD @ COWAN RD,0 IDLEWOOD & COWAN,33.849332,-84.213374,,,,,,0
56012,900300,IDLEWOOD RD @ 2115,,33.84577,-84.21341,,,,,,0
56014,906407,IDLEWOOD RD @ 2052,,33.843742,-84.213623,,,,,,0
56016,900301,CHAMBLEE TUCKER RD@HUGHES LEA,0 CHAMBLEE TUCKER RD & HUGHES LEA,33.870518,-84.216784,,,,,,0
56017,900329,CHAMBLEE TUCKER RD@WEBB RD,0 CHAMBLEE TUCKER RD & WEBB RD,33.872907,-84.217107,,,,,,0
56018,900315,CHAMBLEE TUCKER RD@SMITHSONIA CT,0 CHAMBLEE TUCKER RD & SMITHSONIA CT,33.870374,-84.21673,,,,,,0
56020,900316,CHAMBLEE TUCKER RD@SMITHSONIA DR,0 CHAMBLEE TUCKER RD & SMITHSONIA DR,33.867914,-84.217811,,,,,,0
56021,900317,CHAMBLEE TUCKER RD@SMITHSONIA DR,0 CHAMBLEE TUCKER & SMITHSONIA,33.867665,-84.217805,,,,,,0
56022,900318,CHAMBLEE TUCKER RD@CASTLE PINES CT,0 CHAMBLEE TUCKER RD & CASTLE PINES CT,33.866259,-84.218096,,,,,,0
56023,900302,CHAMBLEE TUCKER RD@CASTLE PINES CT,0 CHAMBLEE TUCKER & CASTLE PINES,33.866107,-84.217935,,,,,,0
56024,900303,CHAMBLEE TUCKER RD@PARK DR,0 CHAMBLEE TUCKER & PARK,33.863323,-84.218277,,,,,,0
56037,900327,CHAMBLEE TUCKER RD@HANNAH RD,0 CHAMBLEE TUCKER & HANNAH,33.860798,-84.219089,,,,,,0
56040,900328,CHAMBLEE TUCKER RD@MORGAN RD,0 CHAMBLEE TUCKER RD & MORGAN RD,33.856682,-84.217837,,,,,,0
56042,900330,CHAMBLEE TUCKER RD@LAVISTA RD,0 CHAMBLEE TUCKER & LAVISTA,33.855867,-84.217386,,,,,,0
56044,900323,LAWRENCEVILLE HWY@WOODBRIAR CIR,3605 LAWRENCEVILLE HWY & WOODBRIAR CIR,33.844594,-84.231252,,,,,,0
56046,900324,LAWRENCEVILLE HWY@3591,,33.844986,-84.230263,,,,,,0
56048,900325,LAWRENCEVILLE HWY@SHADY LN,0 LAWRENCEVILLE & SHADY,33.84671,-84.227676,,,,,,0
56050,900326,LAWRENCEVILLE HWY@BROCKETT RD,0 LAWRENCEVILLE HWY & BROCKETT RD,33.849447,-84.223181,,,,,,0
56052,900331,LAWRENCEVILLE HWY@MORRIS AVE,0 LAWRENCEVILLE & MORRIS,33.849701,-84.21962,,,,,,0
56054,900332,LAWRENCEVILLE HWY@FELLOWSHIP RD,0 LAWRENCEVILLE & FELLOWSHIP,33.849628,-84.218742,,,,,,0
56056,900333,LAWRENCEVILLE HWY @ BROCKETT RD,0 LAWRENCEVILLE & BROCKETT,33.849613,-84.222931,,,,,,0
56060,900356,LAWRENCEVILLE HWY @ FELLOWSHIP RD,0 LAWRENCEVILLE & FELLOWSHIP,33.850159,-84.219543,,,,,,0
56062,900357,LAWRENCEVILLE HWY @ FELLOWSHIP RD,0 LAWRENCEVILLE & FELLOWSHIP,33.850155,-84.218071,,,,,,0
56064,900358,LAWRENCEVILLE HWY@TOWNSHIP LN,0 LAWRENCEVILLE & TOWNSHIP,33.849884,-84.216576,,,,,,0
56070,900360,MAIN ST @ LAWRENCEVILLE HWY,0 MAIN & LAWRENCEVILLE,33.85141,-84.213905,,,,,,0
56072,900335,MAIN ST @ FIRST AVE,0 MAIN ST & 1ST AVE,33.853744,-84.21463,,,,,,0
56074,900336,MAIN ST @ LAWRENCEVILLE HWY,0 MAIN & LAWRENCEVILLE,33.851696,-84.213515,,,,,,0
56076,900337,MAIN ST @ LAVISTA RD,0 MAIN ST & LAVISTA RD,33.855525,-84.215139,,,,,,0
56078,900344,LAVISTA RD@FOURTH ST,0 LAVISTA & FOURTH,33.855946,-84.213791,,,,,,0
56080,900369,LAVISTA RD@LEHAVEN DR,0 LAVISTA RD & LEHAVEN DR,33.856731,-84.212481,,,,,,0
56082,900370,LAVISTA RD@LEHAVEN DR,0 LAVISTA & LEHAVEN,33.85656,-84.21244,,,,,,0
56084,900371,LAVISTA RD @ PINE LAKE PL,0 LAVISTA & PINE LAKE,33.857182,-84.20945,,,,,,0
56086,900372,HUGH HOWELL RD @ LAWRENCEVILLE HWY,0 N HUGH HOWELL RD NE & LAWRENCEVILLE HWY,33.852026,-84.209279,,,,,,0
56088,900359,LAWRENCEVILLE @ MAIN ST,0 LAWRENCEVILLE & MAIN,33.850731,-84.214897,,,,,,0
56093,900346,CHAMBLEE TUCKER RD@BALL PARK DR,0 CHAMBLEE TUCKER RD & BALL PARK DR,33.857631,-84.218021,,,,,,0
56095,900347,LAWRENCEVILLE HWY @ TOWNSHIP LN,0 LAWRENCEVILLE & TOWNSHIP,33.85042,-84.216161,,,,,,0
56097,900373,MAIN ST @ FIRST AVE,0 MAIN & FIRST,33.853662,-84.214205,,,,,,0
57002,900374,CORONET WAY NW@MARIETTA BLVD NW,0 CORONET & MARIETTA,33.817763,-84.446958,,,,,,0
57004,900375,MARIETTA BLVD @ QUEEN ST,0 MARIETTA BLVD NW & QUEEN ST NW,33.817778,-84.448485,,,,,,0
57008,900349,MARIETTA BLVD @ 2555,2555 MARIETTA BLVD NW,33.8191,-84.45087,,,,,,0
57009,900350,CORONET WAY@DEFOORS FERRY RD,0 CORONET & DEFOORS FERRY,33.820031,-84.448853,,,,,,0
57010,900351,CORONET WAY NW @ BOLTON RD NW,0 CORONET & BOLTON,33.82,-84.4492,,,,,,0
57012,900378,BOLTON RD NW @ MOORES MILL RD,0 BOLTON RD NW & MOORES MILL RD NW,33.820639,-84.451732,,,,,,0
57014,900379,BOLTON RD NW @ CORONET WAY NW,0 BOLTON & CORONET,33.820266,-84.450428,,,,,,0
57016,900381,CORONET WAY NW @ MOORES MILL RD NW,0 CORONET WAY NW & MOORES MILL RD NW,33.820981,-84.449676,,,,,,0
57022,900355,BOLTON RD NW@MARIETTA BLVD NW,0 BOLTON RD NW & GA-70,33.821359,-84.456238,,,,,,0
57026,900383,BOLTON RD NW@2356,,33.819939,-84.460947,,,,,,0
57032,900384,HOWELL MILL RD NW@DOWNWOOD CIR NW,0 HOWELL MILL & DOWNWOOD,33.840456,-84.42697,,,,,,0
57034,900389,HOWELL MILL RD NW@WESTMINSTER CIR N,0 HOWELL MILL RD NW & WESTMINSTER CIR NW,33.839309,-84.424086,,,,,,0
57036,900390,HOWELL MILL RD NW@WESTON PL NW,0 HOWELL MILL RD NW & WESTON PL NW,33.838916,-84.422998,,,,,,0
57038,900391,NORTHSIDE PKY NW @ RILMAN RD NW,0 NORTHSIDE PKY NW & RILMAN RD NW,33.840172,-84.418842,,,,,,0
57040,900392,HOWELL MILL RD NW@SAINT ANNES LN NW,0 HOWELL MILL RD NW & ST ANNES LN NW,33.837853,-84.420765,,,,,,0
57044,900388,BOLTON RD NW@HOLLYWOOD RD,0 BOLTON & HOLLYWOOD,33.814087,-84.467949,,,,,,0
57050,900393,BOLTON RD NW@COLLINS RD NW,0 BOLTON & COLLINS,33.81654,-84.464951,,,,,,0
57062,900394,CORONET WAY NW @ MARIETTA BLVD NW,0 CORONET & MARIETTA,33.81743,-84.44728,,,,,,0
57072,900418,BOLTON RD NW@2353,,33.820168,-84.460182,,,,,,0
57074,900419,BOLTON RD@BARNETT DR,0 BOLTON RD NW & BARNETT DR NW,33.821052,-84.458544,,,,,,0
57078,900420,BOLTON RD NW@BARNETT DR NW,0 BOLTON RD NW & BARNETT DR NW,33.821105,-84.45862,,,,,,0
57082,900421,BOLTON RD NW @ MARIETTA RD NW,0 BOLTON RD NW & MARIETTA RD NW,33.818917,-84.462359,,,,,,0
57086,900395,BOLTON RD NW @ PAUL AVE NW,0 BOLTON & PAUL,33.81493,-84.467354,,,,,,0
57108,900365,HOWELL MILL RD@PEACHTREE BATTLE AV,0 HOWELL MILL RD NW & PEACHTREE BATTLE AVE NW,33.825192,-84.416615,,,,,,0
57112,900367,HOWELL MILL RD NW@2760,,33.829443,-84.416108,,,,,,0
57114,900341,HOWELL MILL RD NW@2929,,33.834354,-84.419228,,,,,,0
57116,900342,HOWELL MILL RD NW@MOORES MILL RD NW,0 HOWELL MILL & MOORES MILL,33.837094,-84.419952,,,,,,0
57212,900624,DEFOORS FERRY RD@PINE GROVE,0 DEFOORS FERRY RD NW & PINE GROVE DR NW,33.820571,-84.447804,,,,,,0
57214,900625,BOLTON RD @ PAUL AVE,0 BOLTON & PAUL,33.815223,-84.466551,,,,,,0
57222,900630,BOLTON RD@COLLINS RD,0 BOLTON & COLLINS,33.817134,-84.46455,,,,,,0
57234,900626,BOLTON RD NW @ MARIETTA BLVD NW,,33.821198,-84.455792,,,,,,0
57236,900627,BOLTON RD@COLLINS DR,0 BOLTON & COLLINS,33.816166,-84.466056,,,,,,0
57240,900633,BOLTON RD@MARIETTA RD,0 BOLTON & MARIETTA,33.818407,-84.462604,,,,,,0
57242,900634,DEFOORS FERRY RD@HILLS AVE,0 DEFOORS FERRY RD NW & HILLS AVE NW,33.814601,-84.430311,,,,,,0
57244,900635,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,0 DEFOORS FERRY RD NW & WESTOVER PLANTATION RD NW,33.821459,-84.437893,,,,,,0
57246,900636,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,0 DEFOORS FERRY & WESTOVER PLANTATION,33.821371,-84.437911,,,,,,0
57248,900661,DEFOORS FERRY RD@HILLS AVE,0 DEFOORS FERRY RD NW & HILLS AVE NW,33.814583,-84.430442,,,,,,0
57250,900662,DEFOORS FERRY RD@BOHLER RD,0 DEFOORS FERRY RD NW & BOHLER RD,33.814057,-84.427416,,,,,,0
57252,900663,NORTHSIDE PKY NW @ 3160,,33.841272,-84.420693,,,,,,0
58014,900664,PEACHTREE RD NW@PHARR RD NW,0 PEACHTREE & PHARR,33.83717,-84.381653,,,,,,0
58016,900637,PEACHTREE RD NW@PEACHTREE AVE,0 PEACHTREE & PEACHTREE,33.835194,-84.3825,,,,,,0
58018,900638,PEACHTREE RD NW@SHERIDAN,0 PEACHTREE & SHERIDAN,33.833595,-84.383653,,,,,,0
58019,900639,PEACHTREE RD NW@2820,,33.832359,-84.384879,,,,,,0
58020,900640,PEACHTREE RD NW@RUMSON RD,0 PEACHTREE & RUMSON,33.831551,-84.385536,,,,,,0
58022,900665,PEACHTREE RD NW@ANDREWS DR NW,0 PEACHTREE & ANDREWS,33.829742,-84.387474,,,,,,0
58024,900666,PEACHTREE RD NW@WESLEY RD NW,0 PEACHTREE RD NE & E WESLEY RD NE,33.82846,-84.387532,,,,,,0
58028,900668,PEACHTREE RD NW@MUSCOGEE AVE NW,0 PEACHTREE & MUSCOGEE,33.824795,-84.387764,,,,,,0
58030,900641,PEACHTREE RD@LINDBERGH DR,0 PEACHTREE & LINDBERGH,33.823036,-84.387741,,,,,,0
58032,900642,PEACHTREE RD NW @ TERRACE DR NE,0 PEACHTREE & TERRACE,33.821506,-84.38805,,,,,,0
58034,900643,PEACHTREE RD@PEACHTREE BATTLE AVE,0 PEACHTREE & PEACHTREE BATTLE,33.819984,-84.388664,,,,,,0
58036,900644,PEACHTREE RD NW @ PEACHTREE HILLS AVE,0 PEACHTREE & PEACHTREE HILLS,33.818177,-84.38902,,,,,,0
58038,900669,PEACHTREE RD @ PEACHTREE MEMORIAL DR,0 PEACHTREE & PEACHTREE MEMORIAL,33.816357,-84.390526,,,,,,0
58040,900451,PEACHTREE RD @ PEACHTREE MEMORIAL  N,0 PEACHTREE & PEACHTREE MEMORIAL,33.816032,-84.390892,,,,,,0
58042,900452,PEACHTREE RD NW @ BISCAYNE DR NW,0 PEACHTREE & BISCAYNE,33.815001,-84.391896,,,,,,0
58044,900453,PEACHTREE RD NW @ COLONIAL HOMES DR N,0 PEACHTREE & COLONIAL HOMES,33.813778,-84.392509,,,,,,0
58056,900454,PEACHTREE RD NW@BISCAYNE DR NW,0 PEACHTREE & BISCAYNE,33.814449,-84.391815,,,,,,0
58058,900455,PEACHTREE RD @ PEACHTREE MEMORIAL DR,0 PEACHTREE RD NE & PEACHTREE MEMORIAL DR NW,33.816537,-84.389916,,,,,,0
58060,900456,PEACHTREE RD NW @ PEACHTREE HILLS AVE,0 PEACHTREE & PEACHTREE HILLS,33.817801,-84.388868,,,,,,0
58064,900457,PEACHTREE RD NE @ PEACHTREE BATTLE AVE,0 PEACHTREE & PEACHTREE BATTLE,33.819576,-84.388374,,,,,,0
58066,900649,PEACHTREE RD NW@LINDBERGH DR NE,0 PEACHTREE & LINDBERGH,33.822285,-84.387527,,,,,,0
58068,900650,PEACHTREE RD NW@LAKEVIEW AVE NE,0 PEACHTREE & LAKEVIEW,33.824722,-84.387344,,,,,,0
58070,900651,PEACHTREE RD NW@2607,,33.825665,-84.38726,,,,,,0
58074,900458,PEACHTREE RD NW@E WESLEY RD NE,0 PEACHTREE & WESLEY,33.828384,-84.387375,,,,,,0
58076,900459,PEACHTREE RD NW@2765,,33.830227,-84.386565,,,,,,0
58078,900460,PEACHTREE RD NW@RUMSON RD NE,0 PEACHTREE & RUMSON,33.830853,-84.385811,,,,,,0
58079,900461,PEACHTREE RD NW@SHERIDAN DR NE,0 PEACHTREE & SHERIDAN,33.832816,-84.383682,,,,,,0
58080,900653,PEACHTREE RD NW @ DELMONT DR,0 PEACHTREE RD NE & DELMONT DR NE,33.833716,-84.383064,,,,,,0
58081,900654,PEACHTREE RD NW@PEACHTREE AVE NE,0 PEACHTREE RD NE & PEACHTREE AVE NE,33.83479,-84.382422,,,,,,0
58098,900658,PEACHTREE RD@2626,,33.825953,-84.387668,,,,,,0
58100,900659,PEACHTREE RD NW@TERRACE DR NE,0 PEACHTREE & TERRACE,33.821087,-84.387985,,,,,,0
58102,900660,HOWELL MILL RD NW@WESLEY RD NW,0 HOWELL MILL RD NW & W WESLEY RD NW,33.828728,-84.415825,,,,,,0
58112,900466,HOWELL MILL RD NW@GLENBROOK DR NW,0 HOWELL MILL & GLENBROOK,33.815423,-84.415229,,,,,,0
58116,900467,HOWELL MILL RD NW@LONGWOOD DR NW,0 HOWELL MILL & LONGWOOD,33.817047,-84.415588,,,,,,0
58118,900468,HOWELL MILL RD NW@WOODLEY DR NW,0 HOWELL MILL RD NW & WOODLEY DR NW,33.818425,-84.416607,,,,,,0
58120,900469,HOWELL MILL RD NW@WELLESLEY DR NW,0 HOWELL MILL RD NW & WELLESLEY DR NW,33.819848,-84.416707,,,,,,0
58122,900473,HOWELL MILL RD NW@WESLEY DR NW,0 HOWELL MILL RD NW & WESLEY DR NW,33.822651,-84.415763,,,,,,0
58124,900474,HOWELL MILL RD@PEACHTREE BATTLE,0 HOWELL MILL RD NW & PEACHTREE BATTLE AVE NW,33.82495,-84.416397,,,,,,0
58126,900475,HOWELL MILL RD NW@WESLEY RD NW,0 HOWELL MILL & WESLEY,33.828442,-84.415756,,,,,,0
59004,900477,PIEDMONT RD NE @ MIAMI CIR NE,0 PIEDMONT RD NE & MIAMI CIR NE,33.827225,-84.367041,,,,,,0
59006,900478,PIEDMONT RD NE @ ALPINE RD NE,0 PIEDMONT RD NE & ALPINE RD NE,33.829409,-84.367652,,,,,,0
59010,900479,PIEDMONT RD NE @ ELLIOTT CIR NE,0 PIEDMONT RD NE & ELLIOTT CIR NE,33.833553,-84.367959,,,,,,0
59012,900480,PIEDMONT RD NE@BURKE RD,0 PIEDMONT & BURKE,33.835826,-84.367743,,,,,,0
59014,901702,PIEDMONT RD NE@PEACHTREE DR NE,0 PIEDMONT RD NE & PEACHTREE DR NE,33.837499,-84.368222,,,,,,0
59016,901703,PIEDMONT RD NE@PACES FERRY RD NE,0 PIEDMONT RD NE & E PACES FERRY RD NE,33.838752,-84.368854,,,,,,0
59018,901704,PIEDMONT RD NE@MARTINA DR NE,0 PIEDMONT & MARTINA,33.841768,-84.370263,,,,,,0
59021,901705,PIEDMONT RD NE@MARTINA DR NE,0 PIEDMONT & MARTINA,33.84171,-84.37053,,,,,,0
59022,900481,PIEDMONT RD NE@PACES FERRY RD NE,0 PIEDMONT & PACES FERRY,33.839792,-84.369573,,,,,,0
59023,900482,PIEDMONT RD NE@PHARR RD NE,0 PIEDMONT & PHARR,33.837112,-84.368328,,,,,,0
59024,900483,PIEDMONT RD NE @ N HILLS DR NE,0 PIEDMONT RD NE & N HILLS DR NE,33.834197,-84.368046,,,,,,0
59030,901706,PIEDMONT RD NE @ WESLEY RD NE,0 PIEDMONT RD NE & UNNAMED ST,33.831503,-84.368088,,,,,,0
59032,901707,PIEDMONT RD NE @ ALPINE RD NE,0 PIEDMONT RD NE & ALPINE RD NE,33.82965,-84.367782,,,,,,0
59034,901755,PIEDMONT RD NE @ MIAMI CIR NE,0 PIEDMONT RD NE & MIAMI CIR NE,33.828013,-84.367303,,,,,,0
59036,901756,PIEDMONT RD NE @ SIDNEY MARCUS,0 PIEDMONT & SIDNEY MARCUS,33.825954,-84.367348,,,,,,0
59052,901757,PIEDMONT RD NE @ DARLINGTON RD,0 PIEDMONT RD NE & DARLINGTON RD NE,33.831619,-84.368001,,,,,,0
59068,900490,PEACHTREE RD NE@MAPLE DR NE,0 PEACHTREE & MAPLE,33.84259,-84.372604,,,,,,0
59070,900492,PEACHTREE RD NW @ W SHADOWLAWN AVE,0 PEACHTREE & SHADOWLAWN,33.842022,-84.374199,,,,,,0
59072,901762,PEACHTREE RD NE @ E SHADOWLAWN AVE,0 PEACHTREE & SHADOWLAWN,33.841644,-84.37426,,,,,,0
59074,901763,PEACHTREE RD NW @ 3180,,33.841171,-84.375565,,,,,,0
59075,901764,PEACHTREE RD NW@MATHIESON DR NE,0 PEACHTREE & MATHIESON,33.840577,-84.376923,,,,,,0
59076,900493,PEACHTREE RD NE @ SARDIS WAY NW,0 PEACHTREE RD NE & BOLLING WAY NE,33.840144,-84.378835,,,,,,0
59077,900494,PEACHTREE RD @ BOLLING WAY NE,0 PEACHTREE RD NE & BOLLING WAY NE,33.840162,-84.378617,,,,,,0
59078,901693,PEACHTREE RD NW@MATHIESON DR NE,0 PEACHTREE & MATHIESON,33.840317,-84.377192,,,,,,0
59082,901765,PEACHTREE RD @ E PACES FERRY RD NE,0 PEACHTREE RD NE & E PACES FERRY RD NE,33.839284,-84.379912,,,,,,0
59084,901766,PEACHTREE RD NW@BUCKHEAD AVE,0 PEACHTREE & BUCKHEAD,33.838279,-84.380987,,,,,,0
59216,900540,SIDNEY MARCUS BLVD@740,740 SIDNEY MARCUS BLVD NE,33.82592,-84.364005,,,,,,0
59218,900541,SIDNEY MARCUS BLVD @ ADINA DR,SIDNEY MARCUS BLVD NE & ADINA DR,33.825589,-84.362089,,,,,,0
59220,900542,SIDNEY MARCUS BLVD @ ADINA DR,760 SIDNEY MARCUS BLVD NE & ADINA DR,33.825866,-84.362372,,,,,,0
59222,900567,SIDNEY MARCUS BLVD @ PINE TREE RD NE,0 SIDNEY MARCUS BLVD NE & PINE TREE RD NE,33.82474,-84.358727,,,,,,0
59224,900603,SIDNEY MARCUS BLVD @ PINE TREE RD NE,0 SIDNEY MARCUS BLVD NE & PINE TREE RD NE,33.824883,-84.358411,,,,,,0
